deal_id,file,published,date_source,topics,crosswalk_conf,enrich,warnings
ec-glo-035,2019-01-01-ec-glo-035-digital-energy-facility-def-for-the.md,2019-01-01,source,tech.industry|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-036,2019-01-01-ec-glo-036-digital-energy-facility-def-for-the.md,2019-01-01,source,tech.industry|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-024,2020-01-01-ec-glo-024-leveraging-digital-finance-to-increase-resilience.md,2020-01-01,source,dpi.pay|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-001,2021-01-01-ec-glo-001-knowledge-hub-digital-part-i.md,2021-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-003,2024-01-01-ec-glo-003-multilateralism-and-digitalisation-ii.md,2024-01-01,source,infra.cybersec|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-007,2022-01-01-ec-glo-007-multilateralism-and-digitalisation.md,2022-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-005,2023-01-01-ec-glo-005-global-partnerships-for-human-centric-ict-standardisation.md,2023-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-006,2023-01-01-ec-glo-006-digital-and-green-innovation.md,2023-01-01,source,gov.policy|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-022,2023-01-01-ec-glo-022-eu-contribution-to-the-digital-transformation.md,2023-01-01,source,gov.policy|finance.new,review,d-portal ok,"slug inferred from the source text: ""Digital Transformation Window of the UN Joint SDG Fund""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
ec-glo-017,2023-01-01-ec-glo-017-supporting-member-states-in-implementing-unescos.md,2023-01-01,source,tech.ai|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-014,2023-01-01-ec-glo-014-recentering-the-civic-internet-through-partner.md,2023-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-013,2023-01-01-ec-glo-013-digital-democracy-initiative.md,2023-01-01,source,include.access|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-008,2024-01-01-ec-glo-008-universal-social-protection-2030-usp-2030.md,2024-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-019,2024-01-01-ec-glo-019-usp2030-digital-convergence-initiative-mpca.md,2024-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-029,2024-01-01-ec-glo-029-usp2030-wb-administration-agreement.md,2024-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
ec-glo-012,2024-01-01-ec-glo-012-cyber-capacity-building--eu-support-to.md,2024-01-01,source,infra.cybersec|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
bmz-zaf-003,2020-01-01-bmz-zaf-003-beschaftigungsperspektiven-in-der-digitalen-welt.md,2020-01-01,source,capacity.training|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
bmz-zaf-001,2024-01-01-bmz-zaf-001-beschaftigungsperspektiven-in-der-digitalen-welt-ii.md,2024-01-01,source,capacity.training|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ifc-zaf-001,2021-01-01-ifc-zaf-001-liquid-telecom-south-africa-term-loan.md,2021-01-01,source,infra.connect|finance.new,high,d-portal ok,
ifc-zaf-002,2023-01-01-ifc-zaf-002-liquid-ecg-infraco-broadband-loan-south.md,2023-01-01,source,infra.connect|finance.new,high,d-portal ok,
ifc-zaf-003,2024-01-01-ifc-zaf-003-liquid-intelligent-technologies-term-loan-2.md,2024-01-01,source,infra.connect|finance.new,high,d-portal ok,
equinix-zaf-johannesburg-jn1-2022,2022-01-01-equinix-zaf-johannesburg-jn1-2022-equinix-johannesburg-jn1-data-centre-us160.md,2022-01-01,source,infra.store|finance.new,high,not attempted,
mcfafricagrow-zaf-knife3-2023,2023-01-01-mcfafricagrow-zaf-knife3-2023-africagrow-lp-commitment-to-knife-capital.md,2023-01-01,source,tech.industry|finance.new,high,not attempted,
mtn-zaf-spectrum-5g-2022,2022-01-01-mtn-zaf-spectrum-5g-2022-mtn-south-africa-5g4g-spectrum-acquisition.md,2022-01-01,source,infra.connect|finance.new,none,not attempted,"slug inferred from ""network"""
norrsken22-zaf-tymebank-2023,2023-01-01-norrsken22-zaf-tymebank-2023-norrsken22-co-leads-tymebank-pre-series-c-south.md,2023-01-01,source,dpi.pay|finance.new,high,not attempted,
actis-zaf-swiftnet-2024,2024-01-01-actis-zaf-swiftnet-2024-actis-led-consortium-acquisition-of-swiftnet-telecom.md,2024-01-01,source,infra.connect|finance.new,high,not attempted,
actis-zaf-octotel-2020,2020-01-01-actis-zaf-octotel-2020-actis-acquisition-of-85-stake-in.md,2020-01-01,source,infra.connect|finance.new,high,not attempted,
bii-zaf-002,2024-01-01-bii-zaf-002-too-much-wifi-debt-investment-wireless.md,2024-01-01,source,infra.connect|finance.new,high,d-portal ok,
bii-zaf-001,2021-01-01-bii-zaf-001-tymebank-tyme-group-equity-investments-digital.md,2021-01-01,source,dpi.pay|finance.new,high,d-portal failed: empty response,
convergencepart-zaf-ctrack-2021,2021-01-01-convergencepart-zaf-ctrack-2021-cpdif-acquisition-of-ctrack-africa-and.md,2021-01-01,source,tech.innovate|finance.new,high,not attempted,
adc-zaf-johannesburg-capetown-2021,2021-01-01-adc-zaf-johannesburg-capetown-2021-africa-data-centres-south-africa-johannesburg.md,2021-01-01,source,infra.store|finance.new,high,not attempted,
dpi-zaf-ukheshe-2022,2022-01-01-dpi-zaf-ukheshe-2022-dpi-investment-in-ukheshe-international-south.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,
visa-zaf-datacenter-johannesburg-2025,2023-01-01-visa-zaf-datacenter-johannesburg-2025-visa-south-africa-data-centre-and.md,2023-01-01,source,infra.store|finance.new|dpi.pay,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
adc-zaf-rmb-expansion-2024,2024-01-01-adc-zaf-rmb-expansion-2024-africa-data-centres-south-africa-20mw.md,2024-01-01,source,infra.store|finance.new,high,not attempted,
vodacom-zaf-spectrum-5g-2022,2022-01-01-vodacom-zaf-spectrum-5g-2022-vodacom-south-africa-5g4g-spectrum-acquisition.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,
microsoft-zaf-azure-expansion-2026,2026-01-01-microsoft-zaf-azure-expansion-2026-microsoft-south-africa-329m-data-centre.md,2026-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cloud-2025,2025-01-01-aws-zaf-cloud-2025-aws-africa-south-africa-cloud-and.md,2025-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cloud-2027,2027-01-01-aws-zaf-cloud-2027-aws-africa-south-africa-cloud-and.md,2027-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cloud-2024,2024-01-01-aws-zaf-cloud-2024-aws-africa-south-africa-cloud-and.md,2024-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cloud-2026,2026-01-01-aws-zaf-cloud-2026-aws-africa-south-africa-cloud-and.md,2026-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cloud-2028,2028-01-01-aws-zaf-cloud-2028-aws-africa-south-africa-cloud-and.md,2028-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cloud-2029,2029-01-01-aws-zaf-cloud-2029-aws-africa-south-africa-cloud-and.md,2029-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cape-town-2020,2020-01-01-aws-zaf-cape-town-2020-aws-africa-cape-town-region-capex.md,2020-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cape-town-2021,2021-01-01-aws-zaf-cape-town-2021-aws-africa-cape-town-region-capex.md,2021-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cape-town-2022,2022-01-01-aws-zaf-cape-town-2022-aws-africa-cape-town-region-capex.md,2022-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cape-town-2023,2023-01-01-aws-zaf-cape-town-2023-aws-africa-cape-town-region-capex.md,2023-01-01,source,infra.store|finance.new,high,not attempted,
aws-zaf-cape-town-2024,2024-01-01-aws-zaf-cape-town-2024-aws-africa-cape-town-region-capex.md,2024-01-01,source,infra.store|finance.new,high,not attempted,
microsoft-zaf-azure-2019,2019-01-01-microsoft-zaf-azure-2019-microsoft-azure-south-africa-data-centre.md,2019-01-01,source,infra.store|finance.new,high,not attempted,
microsoft-zaf-azure-2020,2020-01-01-microsoft-zaf-azure-2020-microsoft-azure-south-africa-data-centre.md,2020-01-01,source,infra.store|finance.new,high,not attempted,
microsoft-zaf-azure-2022,2022-01-01-microsoft-zaf-azure-2022-microsoft-azure-south-africa-data-centre.md,2022-01-01,source,infra.store|finance.new,high,not attempted,
microsoft-zaf-azure-2023,2023-01-01-microsoft-zaf-azure-2023-microsoft-azure-south-africa-data-centre.md,2023-01-01,source,infra.store|finance.new,high,not attempted,
microsoft-zaf-azure-2021,2021-01-01-microsoft-zaf-azure-2021-microsoft-azure-south-africa-data-centre.md,2021-01-01,source,infra.store|finance.new,high,not attempted,
icbc-zaf-002,2015-01-01-icbc-zaf-002-icbc-provides-240-million-loan-to.md,2015-01-01,source,infra.connect|finance.new,high,not attempted,
deg-zaf-lulalend-series-b-2023,2023-01-01-deg-zaf-lulalend-series-b-2023-deg-equity-investment-in-lulalend-lula.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
microsoft-zaf-azure-expansion-2025,2025-01-01-microsoft-zaf-azure-expansion-2025-microsoft-azure-south-africa-zar-54b.md,2025-01-01,source,infra.store|finance.new,high,not attempted,
norfund-zaf-lulalend-fintech-2021,2021-01-01-norfund-zaf-lulalend-fintech-2021-lula-lend-digital-sme-lending-platform.md,2021-01-01,source,dpi.pay|finance.new,high,not attempted,
ustda-zaf-western-cape-provinc-2021,2021-01-01-ustda-zaf-western-cape-provinc-2021-western-cape-province-broadband-expansion.md,2021-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,recip_org blank in source -> single entity tag; recipient unspecified
ustda-zaf-white-space-wifi-2019,2019-01-01-ustda-zaf-white-space-wifi-2019-tv-white-space-wi-fi-rural-connectivity.md,2019-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,recip_org blank in source -> single entity tag; recipient unspecified
ustda-zaf-affordable-offgrid-c-2023,2023-01-01-ustda-zaf-affordable-offgrid-c-2023-affordable-off-grid-connectivity-feasibility-study.md,2023-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,recip_org blank in source -> single entity tag; recipient unspecified
ustda-zaf-dark-fibre-africa-2021,2021-01-01-ustda-zaf-dark-fibre-africa-2021-dark-fibre-africa-peri-urban-and-rural.md,2021-01-01,source,infra.connect|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ustda-zaf-ict-investment-analy-2017,2017-01-01-ustda-zaf-ict-investment-analy-2017-ict-investment-analysis---south-africa.md,2017-01-01,source,gov.policy|finance.new,high,d-portal failed: empty response,recip_org blank in source -> single entity tag; recipient unspecified
deg-zaf-naked-insurance-seriesb2-2025,2025-01-01-deg-zaf-naked-insurance-seriesb2-2025-deg-equity-investment-in-naked-insurtech.md,2025-01-01,source,dpi.pay|finance.new,med,not attempted,
dfc-zaf-usplus-2023,2023-01-01-dfc-zaf-usplus-2023-usplus-south-africa-digital-sme-invoice.md,2023-01-01,source,dpi.pay|finance.new,high,not attempted,
finnfund-zaf-fibertime-2023,2023-01-01-finnfund-zaf-fibertime-2023-fibertime-group-south-africa-fibre-internet.md,2023-01-01,source,infra.connect|finance.new,high,not attempted,
deg-zaf-naked-insurance-seriesb-2023,2023-01-01-deg-zaf-naked-insurance-seriesb-2023-deg-equity-investment-in-naked-insurtech.md,2023-01-01,source,dpi.pay|finance.new,med,not attempted,
opic-zaf-ihs-fund-ii-sa-2015,2015-01-01-opic-zaf-ihs-fund-ii-sa-2015-ihs-fund-ii-sa-opic-investment.md,2015-01-01,source,infra.connect|finance.new,high,not attempted,
icbc-zaf-001,2015-01-01-icbc-zaf-001-icbc-provides-zar-13-billion-loan.md,2015-01-01,source,infra.connect|finance.new,high,not attempted,
ndb-zaf-001,2022-01-01-ndb-zaf-001-dbsa-sustainable-infrastructure-project-ndb.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,
huawei-zaf-cloud-2019,2019-01-01-huawei-zaf-cloud-2019-huawei-cloud-south-africa-multi-year-cloud.md,2019-01-01,source,infra.store|finance.new,high,not attempted,
icbc-zaf-006,2019-01-01-icbc-zaf-006-icbc-and-standard-bank-provide-a.md,2019-01-01,source,infra.connect|finance.new,high,not attempted,
ifc-zmb-001,2021-01-01-ifc-zmb-001-ihs-zambia-ifc-loan-covid-relief.md,2021-01-01,source,infra.connect|finance.new,high,d-portal ok,
wb-zmb-001,2017-05-04-wb-zmb-001-zambia-improved-rural-connectivity-project.md,2017-05-04,source,infra.connect|finance.new,high,wb-api ok,published raised to day precision from enriched board-approval date
bii-zmb-001,2015-01-01-bii-zmb-001-ihs-zambia-equity-investment-telecoms-tower.md,2015-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,
eximbank-cn-zmb-001,2015-01-01-eximbank-cn-zmb-001-china-eximbank-provides-654-million-loan.md,2015-01-01,source,infra.store|finance.new,high,not attempted,
sida-zmb-daz-dims-digital-ag-2018,2018-01-01-sida-zmb-daz-dims-digital-ag-2018-dairy-association-of-zambia-digital-information.md,2018-01-01,source,dpi.mis|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
sida-zmb-fsdz-win2-digital-finance-2020,2020-01-01-sida-zmb-fsdz-win2-digital-finance-2020-fsdz-women-youth-financial-inclusion-win.md,2020-01-01,source,dpi.pay|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
sida-zmb-uncdf-digital-finance-2020,2020-01-01-sida-zmb-uncdf-digital-finance-2020-uncdf-zambia-digital-finance-and-services.md,2020-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
eximbank-cn-zmb-005,2017-01-01-eximbank-cn-zmb-005-china-eximbank-provides-3332-million-preferential.md,2017-01-01,source,infra.connect|finance.new,high,not attempted,
cdb-zmb-001,2016-01-01-cdb-zmb-001-china-development-bank-provides-1785-million.md,2016-01-01,source,tech.industry|finance.new,med,not attempted,
eximbank-cn-zmb-004,2017-01-01-eximbank-cn-zmb-004-china-eximbank-provides-302-government-concessional.md,2017-01-01,source,infra.connect|finance.mou,high,not attempted,
